#Time, x, y, z
31.563,135,125,-13.9289979915
31.6008,135,125,-13.9296592262
31.6386,135,125,-13.9303298414
31.6764,135,125,-13.9310097211
31.7142,135,125,-13.9316987408
31.752,135,125,-13.9323967738
31.7898,135,125,-13.9331036958
31.8276,135,125,-13.9338193819
31.8654,135,125,-13.9345437022
31.9032,135,125,-13.9352765245
31.941,135,125,-13.9360177164
31.9788,135,125,-13.9367671446
32.0166,135,125,-13.9375246741
32.0544,135,125,-13.9382901695
32.0922,135,125,-13.9390634955
32.13,135,125,-13.9398445162
32.1678,135,125,-13.9406330937
32.2056,135,125,-13.9414290886
32.2434,135,125,-13.9422323637
32.2812,135,125,-13.9430427865
32.319,135,125,-13.9438602262
32.3568,135,125,-13.9446845364
32.3946,135,125,-13.9455155644
32.4324,135,125,-13.9463531768
32.4702,135,125,-13.9471972349
32.508,135,125,-13.9480475853
32.5458,135,125,-13.9489040823
32.5836,135,125,-13.9497665836
32.6214,135,125,-13.9506349409
32.6592,135,125,-13.9515090043
32.697,135,125,-13.9523886273
32.7348,135,125,-13.9532736677
32.7726,135,125,-13.9541639845
32.8104,135,125,-13.9550594334
32.8482,135,125,-13.9559598677
32.886,135,125,-13.9568651418
32.9238,135,125,-13.9577751096
32.9616,135,125,-13.9586896235
32.9994,135,125,-13.9596085389
33.0372,135,125,-13.9605317139
33.075,135,125,-13.9614590047
33.1128,135,125,-13.9623902619
33.1506,135,125,-13.9633253398
33.1884,135,125,-13.9642641048
33.2262,135,125,-13.9652064206
33.264,135,125,-13.9661521353
33.3018,135,125,-13.9671010941
33.3396,135,125,-13.9680531511
33.3774,135,125,-13.9690081781
33.4152,135,125,-13.969966035
33.453,135,125,-13.9709265578
33.4908,135,125,-13.971889595
33.5286,135,125,-13.972855008
33.5664,135,125,-13.9738226457
33.6042,135,125,-13.9747923616
33.642,135,125,-13.9757640182
33.6798,135,125,-13.9767374678
33.7176,135,125,-13.977712558
33.7554,135,125,-13.978689139
33.7932,135,125,-13.9796670676
33.831,135,125,-13.9806462038
33.8688,135,125,-13.981626406
33.9066,135,125,-13.9826075301
33.9444,135,125,-13.9835894292
33.9822,135,125,-13.984571961
34.02,135,125,-13.9855549851
34.0578,135,125,-13.9865383583
34.0956,135,125,-13.9875219419
34.1334,135,125,-13.9885055949
34.1712,135,125,-13.9894891735
34.209,135,125,-13.990472533
34.2468,135,125,-13.9914555278
34.2846,135,125,-13.9924380139
34.3224,135,125,-13.9934198519
34.3602,135,125,-13.9944009022
34.398,135,125,-13.9953810212
34.4358,135,125,-13.9963600685
34.4736,135,125,-13.9973379118
34.5114,135,125,-13.9983144164
34.5492,135,125,-13.999289431
34.587,135,125,-14.0002628112
34.6248,135,125,-14.0012344263
34.6626,135,125,-14.0022041348
34.7004,135,125,-14.0031717873
34.7382,135,125,-14.00413724
34.776,135,125,-14.0051003493
34.8138,135,125,-14.006060969
34.8516,135,125,-14.0070189527
34.8894,135,125,-14.0079741564
34.9272,135,125,-14.0089264399
34.965,135,125,-14.0098756635
35.0028,135,125,-14.0108216853
35.0406,135,125,-14.011764363
35.0784,135,125,-14.0127035544
35.1162,135,125,-14.0136391169
35.154,135,125,-14.0145709076
35.1918,135,125,-14.015498785
35.2296,135,125,-14.0164226091
35.2674,135,125,-14.01734224
35.3052,135,125,-14.0182575373
35.343,135,125,-14.0191683602
35.3808,135,125,-14.0200745673
35.4186,135,125,-14.0209760184
35.4564,135,125,-14.0218725738
35.4942,135,125,-14.0227640928
35.532,135,125,-14.0236504359
35.5698,135,125,-14.0245314664
35.6076,135,125,-14.0254070598
35.6454,135,125,-14.0262770801
35.6832,135,125,-14.0271413668
35.721,135,125,-14.0279997808
35.7588,135,125,-14.0288521934
35.7966,135,125,-14.0296984605
35.8344,135,125,-14.0305384454
35.8722,135,125,-14.0313720187
35.91,135,125,-14.0321990417
35.9478,135,125,-14.0330193725
35.9856,135,125,-14.0338328741
36.0234,135,125,-14.0346394118
36.0612,135,125,-14.0354388489
36.099,135,125,-14.0362310513
36.1368,135,125,-14.0370158891
36.1746,135,125,-14.0377932315
36.2124,135,125,-14.0385629461
36.2502,135,125,-14.0393249022
36.288,135,125,-14.0400789707
36.3258,135,125,-14.0408250226
36.3636,135,125,-14.0415629297
36.4014,135,125,-14.042292566
36.4392,135,125,-14.0430138058
36.477,135,125,-14.0437265224
36.5148,135,125,-14.044430571
36.5526,135,125,-14.0451258035
36.5904,135,125,-14.0458121076
36.6282,135,125,-14.0464893802
36.666,135,125,-14.0471575054
36.7038,135,125,-14.0478163589
36.7416,135,125,-14.0484658128
36.7794,135,125,-14.0491057592
36.8172,135,125,-14.0497360986
36.855,135,125,-14.0503567076
36.8928,135,125,-14.0509674588
36.9306,135,125,-14.051568253
36.9684,135,125,-14.0521589931
37.0062,135,125,-14.0527395661
37.044,135,125,-14.0533098626
37.0818,135,125,-14.0538697796
37.1196,135,125,-14.0544192143
37.1574,135,125,-14.0549580636
37.1952,135,125,-14.0554862209
37.233,135,125,-14.0560035476
37.2708,135,125,-14.0565099029
37.3086,135,125,-14.0570052085
37.3464,135,125,-14.0574894034
37.3842,135,125,-14.0579624047
37.422,135,125,-14.0584241233
37.4598,135,125,-14.0588744713
37.4976,135,125,-14.0593133634
37.5354,135,125,-14.0597407153
37.5732,135,125,-14.0601564431
37.611,135,125,-14.0605604656
37.6488,135,125,-14.0609527036
37.6866,135,125,-14.0613330787
37.7244,135,125,-14.0617015161
37.7622,135,125,-14.0620579444
37.8,135,125,-14.062402293
37.8378,135,125,-14.0627344937
37.8756,135,125,-14.0630544815
37.9134,135,125,-14.0633621931
37.9512,135,125,-14.0636575749
37.989,135,125,-14.0639405708
38.0268,135,125,-14.0642111092
38.0646,135,125,-14.0644691213
38.1024,135,125,-14.0647145591
38.1402,135,125,-14.0649473857
38.178,135,125,-14.0651675511
38.2158,135,125,-14.0653749997
38.2536,135,125,-14.0655696829
38.2914,135,125,-14.0657515567
38.3292,135,125,-14.0659205823
38.367,135,125,-14.066076723
38.4048,135,125,-14.0662199411
38.4426,135,125,-14.0663502011
38.4804,135,125,-14.0664674723
38.5182,135,125,-14.0665717276
38.556,135,125,-14.0666629408
38.5938,135,125,-14.0667410866
38.6316,135,125,-14.0668061426
38.6694,135,125,-14.0668580884
38.7072,135,125,-14.0668969042
38.745,135,125,-14.0669225739
38.7828,135,125,-14.0669350881
38.8206,135,125,-14.0669344416
38.8584,135,125,-14.0669206282
38.8962,135,125,-14.0668936446
38.934,135,125,-14.0668534987
38.9718,135,125,-14.066800191
39.0096,135,125,-14.0667337109
39.0474,135,125,-14.0666540479
39.0852,135,125,-14.0665611998
39.123,135,125,-14.0664551887
39.1608,135,125,-14.0663360388
39.1986,135,125,-14.066203766
39.2364,135,125,-14.0660583872
39.2742,135,125,-14.065899921
39.312,135,125,-14.0657283914
39.3498,135,125,-14.0655438244
39.3876,135,125,-14.0653462485
39.4254,135,125,-14.0651356946
39.4632,135,125,-14.0649121953
39.501,135,125,-14.064675784
39.5388,135,125,-14.0644264966
39.5766,135,125,-14.0641643733
39.6144,135,125,-14.0638894565
39.6522,135,125,-14.0636017905
39.69,135,125,-14.0633014229
39.7278,135,125,-14.0629884043
39.7656,135,125,-14.0626627866
39.8034,135,125,-14.0623246239
39.8412,135,125,-14.0619739744
39.879,135,125,-14.0616108988
39.9168,135,125,-14.0612354603
39.9546,135,125,-14.0608477308
39.9924,135,125,-14.0604477829
40.0302,135,125,-14.0600356761
40.068,135,125,-14.0596114788
40.1058,135,125,-14.0591752773
40.1436,135,125,-14.0587271451
40.1814,135,125,-14.0582671526
40.2192,135,125,-14.0577953822
40.257,135,125,-14.057311915
40.2948,135,125,-14.056816834
40.3326,135,125,-14.0563102313
40.3704,135,125,-14.0557922034
40.4082,135,125,-14.0552628458
40.446,135,125,-14.0547222532
40.4838,135,125,-14.0541705233
40.5216,135,125,-14.0536077578
40.5594,135,125,-14.0530340598
40.5972,135,125,-14.052449534
40.635,135,125,-14.0518542876
40.6728,135,125,-14.0512484292
40.7106,135,125,-14.0506320698
40.7484,135,125,-14.0500053212
40.7862,135,125,-14.0493682977
40.824,135,125,-14.048721121
40.8618,135,125,-14.0480639169
40.8996,135,125,-14.0473967503
40.9374,135,125,-14.0467197651
40.9752,135,125,-14.0460331556
41.013,135,125,-14.0453370147
41.0508,135,125,-14.0446314449
41.0886,135,125,-14.04391656
41.1264,135,125,-14.0431925075
41.1642,135,125,-14.04245946
41.202,135,125,-14.0417175696
41.2398,135,125,-14.04096698
41.2776,135,125,-14.0402078413
41.3154,135,125,-14.0394403035
41.3532,135,125,-14.0386645214
41.391,135,125,-14.0378806509
41.4288,135,125,-14.0370888478
41.4666,135,125,-14.0362892692
41.5044,135,125,-14.035482073
41.5422,135,125,-14.0346674191
41.58,135,125,-14.0338454682
41.6178,135,125,-14.0330163818
41.6556,135,125,-14.032180323
41.6934,135,125,-14.0313374578
41.7312,135,125,-14.0304879554
41.769,135,125,-14.0296319864
41.8068,135,125,-14.0287697222
41.8446,135,125,-14.0279013386
41.8824,135,125,-14.0270270165
41.9202,135,125,-14.0261469375
41.958,135,125,-14.0252612696
41.9958,135,125,-14.0243701757
42.0336,135,125,-14.0234738378
42.0714,135,125,-14.0225724467
42.1092,135,125,-14.0216661833
42.147,135,125,-14.0207552281
42.1848,135,125,-14.0198397619
42.2226,135,125,-14.0189199665
42.2604,135,125,-14.0179960322
42.2982,135,125,-14.0170681518
42.336,135,125,-14.0161365117
42.3738,135,125,-14.0152012951
42.4116,135,125,-14.0142626918
42.4494,135,125,-14.0133208959
42.4872,135,125,-14.0123760962
42.525,135,125,-14.0114284799
42.5628,135,125,-14.010478239
42.6006,135,125,-14.0095255683
42.6384,135,125,-14.0085706595
42.6762,135,125,-14.0076137031
42.714,135,125,-14.0066548923
42.7518,135,125,-14.005694419
42.7896,135,125,-14.0047324752
42.8274,135,125,-14.003769259
42.8652,135,125,-14.0028049727
42.903,135,125,-14.0018398196
42.9408,135,125,-14.00087399
42.9786,135,125,-13.9999076718
43.0164,135,125,-13.9989410686
43.0542,135,125,-13.997974373
43.092,135,125,-13.9970077707
43.1298,135,125,-13.9960414489
43.1676,135,125,-13.9950755943
43.2054,135,125,-13.9941104086
43.2432,135,125,-13.9931460979
43.281,135,125,-13.9921828577
43.3188,135,125,-13.9912208774
43.3566,135,125,-13.9902603439
43.3944,135,125,-13.9893014437
43.4322,135,125,-13.9883443705
43.47,135,125,-13.987389321
43.5078,135,125,-13.9864364897
43.5456,135,125,-13.985486066
43.5834,135,125,-13.9845382111
43.6212,135,125,-13.9835930842
43.659,135,125,-13.9826508973
43.6968,135,125,-13.9817118634
43.7346,135,125,-13.980776169
43.7724,135,125,-13.9798439928
43.8102,135,125,-13.9789155551
43.848,135,125,-13.9779911121
43.8858,135,125,-13.9770713071
43.9236,135,125,-13.9761562912
43.9614,135,125,-13.9752455148
43.9992,135,125,-13.9743389549
44.037,135,125,-13.9734370056
44.0748,135,125,-13.9725400155
44.1126,135,125,-13.9716481444
44.1504,135,125,-13.9707615599
44.1882,135,125,-13.9698804349
44.226,135,125,-13.9690049399
44.2638,135,125,-13.9681352366
44.3016,135,125,-13.9672714965
44.3394,135,125,-13.9664139051
44.3772,135,125,-13.9655626324
44.415,135,125,-13.9647178428
44.4528,135,125,-13.9638797047
44.4906,135,125,-13.963048381
44.5284,135,125,-13.9622240251
44.5662,135,125,-13.9614067922
44.604,135,125,-13.960596841
44.6418,135,125,-13.9597943264
44.6796,135,125,-13.9589993939
44.7174,135,125,-13.9582121899
44.7552,135,125,-13.9574328532
44.793,135,125,-13.9566615267
44.8308,135,125,-13.9558983495
44.8686,135,125,-13.9551434603
44.9064,135,125,-13.9543969965
44.9442,135,125,-13.9536590934
44.982,135,125,-13.9529298822
45.0198,135,125,-13.9522094947
45.0576,135,125,-13.9514980612
45.0954,135,125,-13.9507957207
45.1332,135,125,-13.9501025832
45.171,135,125,-13.9494187613
45.2088,135,125,-13.9487443804
45.2466,135,125,-13.9480795417
45.2844,135,125,-13.9474243601
45.3222,135,125,-13.9467789558
45.36,135,125,-13.9461434332
45.3978,135,125,-13.9455178943
45.4356,135,125,-13.9449024361
45.4734,135,125,-13.944297155
45.5112,135,125,-13.9437021454
45.549,135,125,-13.9431175041
45.5868,135,125,-13.9425433271
45.6246,135,125,-13.9419797002
45.6624,135,125,-13.9414267003
45.7002,135,125,-13.940884406
45.738,135,125,-13.9403528948
45.7758,135,125,-13.9398322408
45.8136,135,125,-13.9393225159
45.8514,135,125,-13.9388237887
45.8892,135,125,-13.938336125
45.927,135,125,-13.9378595923
45.9648,135,125,-13.9373942532
46.0026,135,125,-13.9369401645
46.0404,135,125,-13.9364973825
46.0782,135,125,-13.9360659613
46.116,135,125,-13.9356459485
46.1538,135,125,-13.935237385
46.1916,135,125,-13.9348403108
46.2294,135,125,-13.9344547665
46.2672,135,125,-13.9340807896
46.305,135,125,-13.9337184108
46.3428,135,125,-13.9333676558
46.3806,135,125,-13.933028551
46.4184,135,125,-13.9327011201
46.4562,135,125,-13.9323853837
46.494,135,125,-13.9320813662
46.5318,135,125,-13.9317890875
46.5696,135,125,-13.9315085441
46.6074,135,125,-13.9312397373
46.6452,135,125,-13.9309827065
46.683,135,125,-13.9307374692
46.7208,135,125,-13.9305039949
46.7586,135,125,-13.9302822618
46.7964,135,125,-13.9300722033
46.8342,135,125,-13.9298734991
46.872,135,125,-13.9296863543
46.9098,135,125,-13.9295111676
46.9476,135,125,-13.9293473055
46.9854,135,125,-13.9291945897
47.0232,135,125,-13.9290535742
47.061,135,125,-13.9289241959
47.0988,135,125,-13.9288062281
47.1366,135,125,-13.9286997014
47.1744,135,125,-13.9286045674
47.2122,135,125,-13.9285207511
47.25,135,125,-13.9284482653
47.2878,135,125,-13.9283870595
47.3256,135,125,-13.9283370028
47.3634,135,125,-13.9282980478
47.4012,135,125,-13.9282701936
47.439,135,125,-13.9282533402
47.4768,135,125,-13.9282473816
47.5146,135,125,-13.9282522929
47.5524,135,125,-13.9282680386
47.5902,135,125,-13.92829452
47.628,135,125,-13.9283316061
47.6658,135,125,-13.9283792091
47.7036,135,125,-13.9284372825
47.7414,135,125,-13.9285057373
47.7792,135,125,-13.9285844888
47.817,135,125,-13.9286734331
47.8548,135,125,-13.9287724263
47.8926,135,125,-13.9288813821
47.9304,135,125,-13.9290002321
47.9682,135,125,-13.9291288714
48.006,135,125,-13.9292671931
48.0438,135,125,-13.9294150685
48.0816,135,125,-13.9295723786
48.1194,135,125,-13.9297390137
48.1572,135,125,-13.9299148438
48.195,135,125,-13.9300997456
48.2328,135,125,-13.9302935892
48.2706,135,125,-13.9304962406
48.3084,135,125,-13.9307075877
48.3462,135,125,-13.9309275049
48.384,135,125,-13.9311558461
48.4218,135,125,-13.9313924787
48.4596,135,125,-13.9316372683
48.4974,135,125,-13.931890074
48.5352,135,125,-13.9321507524
48.573,135,125,-13.9324191504
48.6108,135,125,-13.9326951197
48.6486,135,125,-13.9329785197
48.6864,135,125,-13.9332692022
48.7242,135,125,-13.9335670115
48.762,135,125,-13.9338717903
48.7998,135,125,-13.9341833767
48.8376,135,125,-13.9345016026
48.8754,135,125,-13.9348262978
48.9132,135,125,-13.9351573011
48.951,135,125,-13.9354944555
48.9888,135,125,-13.9358375974
49.0266,135,125,-13.9361865707
49.0644,135,125,-13.9365412277
49.1022,135,125,-13.9369014037
49.14,135,125,-13.9372669048
49.1778,135,125,-13.9376375615
49.2156,135,125,-13.9380132152
49.2534,135,125,-13.9383936775
49.2912,135,125,-13.9387787681
49.329,135,125,-13.9391683173
49.3668,135,125,-13.9395621482
49.4046,135,125,-13.9399600847
49.4424,135,125,-13.9403619459
49.4802,135,125,-13.9407675447
49.518,135,125,-13.9411767056
49.5558,135,125,-13.9415892623
49.5936,135,125,-13.9420050371
49.6314,135,125,-13.9424238505
49.6692,135,125,-13.9428455269
49.707,135,125,-13.9432698852
49.7448,135,125,-13.9436967464
49.7826,135,125,-13.9441259364
49.8204,135,125,-13.944557282
49.8582,135,125,-13.9449906075
49.896,135,125,-13.9454257323
49.9338,135,125,-13.9458624727
49.9716,135,125,-13.9463006457
50.0094,135,125,-13.9467400742
50.0472,135,125,-13.9471805851
50.085,135,125,-13.9476220067
50.1228,135,125,-13.9480641696
50.1606,135,125,-13.9485069024
50.1984,135,125,-13.9489500303
50.2362,135,125,-13.9493933804
50.274,135,125,-13.949836785
50.3118,135,125,-13.9502800834
50.3496,135,125,-13.9507231128
50.3874,135,125,-13.9511656966
50.4252,135,125,-13.9516076649
50.463,135,125,-13.952048863
50.5008,135,125,-13.9524891292
50.5386,135,125,-13.9529282933
50.5764,135,125,-13.9533661871
50.6142,135,125,-13.9538026446
50.652,135,125,-13.9542375051
50.6898,135,125,-13.9546706191
50.7276,135,125,-13.9551018425
50.7654,135,125,-13.9555310303
50.8032,135,125,-13.9559580325
50.841,135,125,-13.9563826925
50.8788,135,125,-13.9568048592
50.9166,135,125,-13.9572243955
50.9544,135,125,-13.9576411682
50.9922,135,125,-13.9580550397
51.03,135,125,-13.9584658718
51.0678,135,125,-13.958873533
51.1056,135,125,-13.9592778962
51.1434,135,125,-13.9596788341
51.1812,135,125,-13.9600762174
51.219,135,125,-13.9604699172
51.2568,135,125,-13.9608598147
51.2946,135,125,-13.9612457956
51.3324,135,125,-13.9616277457
51.3702,135,125,-13.9620055573
51.408,135,125,-13.9623791396
51.4458,135,125,-13.9627483894
51.4836,135,125,-13.9631131834
51.5214,135,125,-13.9634734293
51.5592,135,125,-13.9638290418
51.597,135,125,-13.9641799131
51.6348,135,125,-13.9645259429
51.6726,135,125,-13.9648670401
51.7104,135,125,-13.9652031237
51.7482,135,125,-13.9655341299
51.786,135,125,-13.9658599881
51.8238,135,125,-13.9661806149
51.8616,135,125,-13.9664959341
51.8994,135,125,-13.9668058795
51.9372,135,125,-13.9671104128
51.975,135,125,-13.9674094892
52.0128,135,125,-13.9677030239
52.0506,135,125,-13.9679909432
52.0884,135,125,-13.9682731989
52.1262,135,125,-13.9685497473
52.164,135,125,-13.9688205479
52.2018,135,125,-13.969085564
52.2396,135,125,-13.9693447606
52.2774,135,125,-13.9695981091
52.3152,135,125,-13.9698455991
52.353,135,125,-13.9700872173
52.3908,135,125,-13.970322924
52.4286,135,125,-13.9705526972
52.4664,135,125,-13.970776533
52.5042,135,125,-13.9709944146
52.542,135,125,-13.9712063369
52.5798,135,125,-13.971412308
52.6176,135,125,-13.9716123276
52.6554,135,125,-13.9718063979
52.6932,135,125,-13.9719945257
52.731,135,125,-13.9721767239
52.7688,135,125,-13.9723530211
52.8066,135,125,-13.9725234479
52.8444,135,125,-13.9726880318
52.8822,135,125,-13.9728468007
52.92,135,125,-13.9729997871
52.9578,135,125,-13.973147031
52.9956,135,125,-13.97328858
53.0334,135,125,-13.9734244851
53.0712,135,125,-13.9735547978
53.109,135,125,-13.9736795724
53.1468,135,125,-13.9737988696
53.1846,135,125,-13.9739127539
53.2224,135,125,-13.974021291
53.2602,135,125,-13.9741245494
53.298,135,125,-13.9742226021
53.3358,135,125,-13.974315527
53.3736,135,125,-13.9744034065
53.4114,135,125,-13.9744863262
53.4492,135,125,-13.9745643769
53.487,135,125,-13.974637661
53.5248,135,125,-13.9747062959
53.5626,135,125,-13.9747703839
53.6004,135,125,-13.9748300063
53.6382,135,125,-13.9748852702
53.676,135,125,-13.974936289
53.7138,135,125,-13.974983158
53.7516,135,125,-13.9750259892
53.7894,135,125,-13.975064911
53.8272,135,125,-13.975100048
53.865,135,125,-13.9751315232
53.9028,135,125,-13.9751594601
53.9406,135,125,-13.9751839826
53.9784,135,125,-13.9752052258
54.0162,135,125,-13.9752233321
54.054,135,125,-13.9752384392
54.0918,135,125,-13.9752506829
54.1296,135,125,-13.9752602035
54.1674,135,125,-13.9752671472
54.2052,135,125,-13.9752716636
54.243,135,125,-13.9752738988
54.2808,135,125,-13.9752740001
54.3186,135,125,-13.9752721249
54.3564,135,125,-13.9752684329
54.3942,135,125,-13.9752630817
54.432,135,125,-13.9752562282
54.4698,135,125,-13.975248033
54.5076,135,125,-13.9752386566
54.5454,135,125,-13.9752282614
54.5832,135,125,-13.9752170161
54.621,135,125,-13.9752050888
54.6588,135,125,-13.9751926517
54.6966,135,125,-13.9751798865
54.7344,135,125,-13.9751669656
54.7722,135,125,-13.97515404
54.81,135,125,-13.9751412667
54.8478,135,125,-13.9751288391
54.8856,135,125,-13.9751169395
54.9234,135,125,-13.975105725
54.9612,135,125,-13.9750953683
54.999,135,125,-13.9750860432
55.0368,135,125,-13.9750779226
55.0746,135,125,-13.9750711899
55.1124,135,125,-13.9750660298
55.1502,135,125,-13.9750626191
55.188,135,125,-13.9750611317
55.2258,135,125,-13.9750617433
55.2636,135,125,-13.9750646321
55.3014,135,125,-13.97506998
55.3392,135,125,-13.9750779686
55.377,135,125,-13.9750887749
55.4148,135,125,-13.9751025731
55.4526,135,125,-13.9751195369
55.4904,135,125,-13.9751398409
55.5282,135,125,-13.9751636606
55.566,135,125,-13.9751911721
55.6038,135,125,-13.9752225488
55.6416,135,125,-13.9752579615
55.6794,135,125,-13.9752975788
55.7172,135,125,-13.9753415694
55.755,135,125,-13.9753901052
55.7928,135,125,-13.9754433727
55.8306,135,125,-13.9755015507
